protocol,policy,seed,step,expected_level,reward,cumulative_reward,successful_event,cumulative_complexity,cumulative_exponential_complexity,complexity_unique,task_level_max,inventory,health,hunger
natural,harvest_stone,3,490,6,0.0010000000474974513,638.8730242628371,,98.0,227.0,189.0,6,"[[0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 1]]","[0, 0, 10]","[19, 18, 18]"
natural,harvest_stone,3,491,6,0.0010000000474974513,638.8740242628846,,98.0,227.0,189.0,6,"[[0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 1]]","[0, 0, 10]","[19, 18, 18]"
natural,harvest_stone,3,492,6,0.0010000000474974513,638.8750242629321,,98.0,227.0,189.0,6,"[[0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 1]]","[0, 0, 10]","[19, 18, 18]"
natural,harvest_stone,3,493,6,0.0010000000474974513,638.8760242629796,,98.0,227.0,189.0,6,"[[0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 1]]","[0, 0, 10]","[19, 18, 18]"
natural,harvest_stone,3,494,6,-1.9989999532699585,636.8770243097097,damage_taken:1,98.0,227.0,189.0,6,"[[0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 1]]","[0, 0, 8]","[19, 18, 18]"
natural,harvest_stone,3,495,6,-1.9989999532699585,634.8780243564397,damage_taken:1,98.0,227.0,189.0,6,"[[0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 1]]","[0, 0, 6]","[19, 18, 18]"
natural,harvest_stone,3,496,6,0.0010000000474974513,634.8790243564872,,98.0,227.0,189.0,6,"[[0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 1]]","[0, 0, 6]","[19, 18, 18]"
natural,harvest_stone,3,497,6,0.0010000000474974513,634.8800243565347,,98.0,227.0,189.0,6,"[[0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 1]]","[0, 0, 6]","[19, 18, 18]"
natural,harvest_stone,3,498,6,0.0010000000474974513,634.8810243565822,,98.0,227.0,189.0,6,"[[0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 1]]","[0, 0, 6]","[19, 18, 18]"
natural,harvest_stone,3,499,6,0.0010000000474974513,634.8820243566297,,98.0,227.0,189.0,6,"[[0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 2], [0, 1, 3, 1, 0, 0, 1, 0, 1]]","[0, 0, 6]","[19, 18, 18]"
natural,craft_stone_tool,1,0,7,3.0229997634887695,3.0229997634887695,"move_new_cell:2,harvest_wood:1,harvest_apple:1",6.0,6.0,4.0,2,"[[0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
natural,craft_stone_tool,1,1,7,10.00300121307373,13.0260009765625,"harvest_wood:2,craft_plank:1",13.0,14.0,12.0,3,"[[1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
natural,craft_stone_tool,1,2,7,32.00299835205078,45.02899932861328,"craft_plank:2,craft_stick:1",23.0,30.0,28.0,4,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 1], [0, 2, 0, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
natural,craft_stone_tool,1,3,7,31.00299835205078,76.03199768066406,"harvest_wood:1,craft_stick:2,damage_taken:1",33.0,48.0,44.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [1, 0, 4, 0, 0, 0, 0, 0, 1], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 18, 20]","[20, 20, 20]"
natural,craft_stone_tool,1,4,7,10.01300048828125,86.04499816894531,"move_new_cell:1,harvest_wood:1,harvest_apple:1,craft_plank:1,damage_taken:1,health_regen:1",41.0,57.0,44.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 2, 4, 0, 0, 0, 0, 0, 1], [1, 0, 4, 0, 0, 0, 0, 0, 1]]","[20, 17, 20]","[20, 20, 20]"
natural,craft_stone_tool,1,5,7,70.01300048828125,156.05799865722656,"move_new_cell:1,craft_plank:1,craft_wood_tool:1,tool_equipped:1,damage_taken:1",50.0,78.0,60.0,5,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 1, 3, 0, 0, 0, 1, 0, 1], [0, 2, 4, 0, 0, 0, 0, 0, 1]]","[20, 15, 20]","[20, 20, 20]"
natural,craft_stone_tool,1,6,7,65.01300048828125,221.0709991455078,"move_new_cell:1,harvest_wood:1,craft_wood_tool:1,tool_equipped:1",58.0,97.0,77.0,5,"[[1, 0, 4, 0, 0, 0, 0, 0, 0], [0, 1, 3, 0, 0, 0, 1, 0, 1], [0, 1, 3, 0, 0, 0, 1, 0, 1]]","[20, 15, 20]","[20, 20, 20]"
natural,craft_stone_tool,1,7,7,136.0130157470703,357.0840148925781,"move_new_cell:1,harvest_stone:1,craft_plank:1",68.0,134.0,109.0,6,"[[0, 2, 4, 0, 0, 0, 0, 0, 0], [0, 1, 3, 1, 0, 0, 1, 0, 1], [0, 1, 3, 0, 0, 0, 1, 0, 1]]","[20, 15, 20]","[20, 19, 20]"
natural,craft_stone_tool,1,8,7,576.012939453125,933.0969543457031,"move_new_cell:1,craft_wood_tool:1,craft_stone_tool:1,tool_equipped:2",81.0,215.0,189.0,7,"[[0, 1, 3, 0, 0, 0, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 3, 0, 0, 0, 1, 0, 1]]","[20, 15, 20]","[20, 19, 20]"
natural,craft_stone_tool,1,9,7,0.023000000044703484,933.1199543457478,move_new_cell:2,83.0,217.0,189.0,7,"[[0, 1, 3, 0, 0, 0, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 3, 0, 0, 0, 1, 0, 1]]","[20, 15, 20]","[20, 19, 20]"
natural,craft_stone_tool,1,10,7,0.023000000044703484,933.1429543457925,move_new_cell:2,85.0,219.0,189.0,7,"[[0, 1, 3, 0, 0, 0, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 3, 0, 0, 0, 1, 0, 1]]","[20, 15, 20]","[19, 19, 19]"
natural,craft_stone_tool,1,11,7,128.01300048828125,1061.1559548340738,"move_new_cell:1,harvest_stone:1",92.0,252.0,221.0,7,"[[0, 1, 3, 0, 0, 0, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 3, 1, 0, 0, 1, 0, 1]]","[20, 15, 20]","[19, 19, 18]"
natural,craft_stone_tool,1,12,7,640.0029907226562,1701.15894555673,"harvest_stone:1,craft_stone_tool:1,tool_equipped:1",105.0,348.0,317.0,7,"[[0, 1, 3, 1, 0, 0, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[20, 15, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,13,7,512.0029296875,2213.16187524423,"craft_stone_tool:1,tool_equipped:1",112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[20, 15, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,14,7,0.003000000026077032,2213.164875244256,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[20, 15, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,15,7,0.003000000026077032,2213.167875244282,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[20, 15, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,16,7,0.003000000026077032,2213.1708752443083,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[20, 15, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,17,7,0.003000000026077032,2213.1738752443343,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[20, 15, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,18,7,0.003000000026077032,2213.1768752443604,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[20, 15, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,19,7,-1.9969998598098755,2211.1798753845505,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[20, 13, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,20,7,0.003000000026077032,2211.1828753845766,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[20, 13, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,21,7,0.003000000026077032,2211.1858753846027,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[20, 13, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,22,7,-1.9969998598098755,2209.188875524793,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[18, 13, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,23,7,-1.9969998598098755,2207.191875664983,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[16, 13, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,24,7,-1.9969998598098755,2205.194875805173,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[14, 13, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,25,7,-1.9969998598098755,2203.197875945363,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[12, 13, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,26,7,-1.9969998598098755,2201.2008760855533,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 13, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,27,7,-1.9969998598098755,2199.2038762257434,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 11, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,28,7,-1.9969998598098755,2197.2068763659336,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 9, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,29,7,0.003000000026077032,2197.2098763659596,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 9, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,30,7,0.003000000026077032,2197.2128763659857,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 9, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,31,7,0.003000000026077032,2197.215876366012,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 9, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,32,7,0.003000000026077032,2197.218876366038,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 9, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,33,7,0.003000000026077032,2197.221876366064,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 9, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,34,7,0.003000000026077032,2197.22487636609,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 9, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,35,7,0.003000000026077032,2197.227876366116,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 9, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,36,7,0.003000000026077032,2197.230876366142,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 9, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,37,7,0.003000000026077032,2197.2338763661683,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 9, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,38,7,-1.9969998598098755,2195.2368765063584,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 7, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,39,7,0.003000000026077032,2195.2398765063845,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 7, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,40,7,-1.9969998598098755,2193.2428766465746,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 5, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,41,7,-1.9969998598098755,2191.2458767867647,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 3, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,42,7,-1.9969998598098755,2189.248876926955,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, 1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,43,7,-1.997999906539917,2187.250877020415,"damage_taken:1,death:1",112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,44,7,0.0020000000949949026,2187.25287702051,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,45,7,0.0020000000949949026,2187.254877020605,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,46,7,0.0020000000949949026,2187.2568770207,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,47,7,0.0020000000949949026,2187.258877020795,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,48,7,0.0020000000949949026,2187.26087702089,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,49,7,0.0020000000949949026,2187.262877020985,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,50,7,0.0020000000949949026,2187.26487702108,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,51,7,0.0020000000949949026,2187.266877021175,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,52,7,0.0020000000949949026,2187.26887702127,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,53,7,0.0020000000949949026,2187.270877021365,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,54,7,0.0020000000949949026,2187.27287702146,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,55,7,0.0020000000949949026,2187.274877021555,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,56,7,0.0020000000949949026,2187.27687702165,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,57,7,0.0020000000949949026,2187.278877021745,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,58,7,0.0020000000949949026,2187.28087702184,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[10, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,59,7,-1.997999906539917,2185.2828771153,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[8, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,60,7,0.0020000000949949026,2185.284877115395,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[8, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,61,7,0.0020000000949949026,2185.28687711549,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[8, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,62,7,0.0020000000949949026,2185.288877115585,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[8, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,63,7,0.0020000000949949026,2185.29087711568,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[8, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,64,7,0.0020000000949949026,2185.292877115775,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[8, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,65,7,0.0020000000949949026,2185.29487711587,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[8, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,66,7,0.0020000000949949026,2185.296877115965,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[8, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,67,7,0.0020000000949949026,2185.29887711606,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[8, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,68,7,0.0020000000949949026,2185.300877116155,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[8, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,69,7,0.0020000000949949026,2185.30287711625,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[8, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,70,7,-1.997999906539917,2183.30487720971,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[6, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,71,7,-1.997999906539917,2181.30687730317,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[4, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,72,7,0.0020000000949949026,2181.308877303265,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[4, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,73,7,-1.997999906539917,2179.310877396725,damage_taken:1,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[2, -1, 20]","[18, 19, 18]"
natural,craft_stone_tool,1,74,7,0.0020000000949949026,2179.31287739682,,112.0,412.0,381.0,7,"[[0, 1, 2, 0, 0, 1, 1, 0, 0], [0, 1, 2, 0, 0, 1, 1, 0, 1], [0, 1, 2, 0, 0, 1, 1, 0, 1]]","[2, -1, 20]","[18, 19, 18]"
